Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
AA,42.459999084472656,39.56499862670898,98.08999633789062,50.2375,48.73281791687012,52.88235172271729,62.64809298197429,61.26293815612793
AAL,13.75,11.93000030517578,22.350000381469727,13.753000020980835,14.194000053405762,15.019099998474122,15.71653329849243,16.19374997615814
AAPL,150.6999969482422,129.03999328613278,182.94000244140625,159.8375,159.3896337890625,152.14777267456054,156.87353271484375,160.5134242248535
ABBV,144.05999755859375,105.55999755859376,175.91000366210938,139.01900177001954,143.0148132324219,145.617889251709,148.09618103027344,143.51788715362548
ABC,140.55000305175778,113.68000030517578,167.19000244140625,146.32550048828125,144.7592660522461,146.8203662109375,148.01146881103514,143.34527904510497
ABNB,118.75,86.70999908447266,212.58399963378903,116.85600051879882,112.56940032958984,114.24850021362305,130.13446706136068,138.45295043945313
ABST,10.550000190734863,6.789999961853027,12.539999961853027,11.0,10.07894510269165,9.232415041923524,8.968151893615723,8.820973815917968
ACCD,12.510000228881836,4.610000133514403,49.13000106811523,11.27649998664856,10.764599933624268,8.842549953460694,11.304899934132894,14.054474925994873
ACHR,3.009999990463257,2.609999895095825,10.53499984741211,3.481500005722046,3.687800030708313,3.7948000192642213,3.795733348528544,4.100400007963181
ACIW,21.8799991607666,21.51000022888184,36.0099983215332,23.34000015258789,25.507200088500976,25.980100078582765,27.764066734313964,29.215650005340578
ACLS,61.25,45.13999938964844,83.73999786376953,67.2455005645752,66.70140029907226,61.631200332641605,63.44173362731934,64.14685020446777
ACN,272.67999267578125,261.76998901367193,417.3699951171875,292.2845001220703,295.137333984375,291.9082507324219,301.76823974609374,318.1789710998535
ADBE,299.5,292.1400146484375,699.5399780273438,378.5595001220703,397.259599609375,396.43330047607424,412.81160013834636,448.6096000671387
ADI,149.30999755859375,138.5,191.9499969482422,154.81294708251954,161.37036102294923,158.0232371520996,157.8525845336914,160.4888190460205
ADM,84.7699966430664,58.43999862670898,98.87999725341795,87.88950042724609,82.59039184570312,83.1253525543213,83.90406606038411,79.92140787124634
ADP,233.63999938964844,192.25999450683597,261.58999633789057,244.50599975585936,237.86198944091797,225.45359558105469,221.76800760904948,222.24874992370604
ADPT,7.630000114440918,5.954999923706055,40.0,9.308999967575073,9.89029993057251,8.904999980926513,10.164599997202556,13.25865002155304
ADSK,194.97000122070312,163.1999969482422,335.4800109863281,208.00149993896486,206.55340057373047,197.3620004272461,201.26793345133464,216.22840026855468
AEE,91.7300033569336,80.2699966430664,99.1999969482422,94.03279075622558,91.7422624206543,90.9399341583252,90.33058807373047,89.13877666473388
AEP,100.36000061035156,80.22000122070312,105.5999984741211,102.65449943542481,99.52928329467774,98.24709617614747,96.90661677042644,94.12967472076416
AFRM,22.299999237060547,13.640000343322756,176.64999389648438,25.46199998855591,27.81820007324219,25.506900129318236,29.999000034332276,43.86860002040863
AGYS,49.68000030517578,31.489999771118164,55.86999893188477,49.960499954223636,50.314800033569334,45.173500061035156,43.44166681925456,42.968300094604494
AI,14.029999732971193,13.369999885559082,53.81999969482422,16.647499990463256,18.785399951934814,18.29779998779297,19.31813330332438,21.81004998207092
AIR,38.33000183105469,30.899999618530273,52.83000183105469,43.17599983215332,43.82339988708496,44.61109992980957,45.24466669718424,43.63460000038147
